,id,format,victory_status,book_moves,opening_name,winner,turns,white_id,white_rating,black_id,black_rating
1890,X8kn88UC,Rapid,outoftime,4,Philidor Defense #2,black,62,kurtbusch,1438,yagoluz,1407
1891,FDpY1HDN,Rapid,mate,5,Scotch Game,white,23,chyvak,2009,kurtbusch,1441
1892,EGPWrxSA,Rapid,resign,7,Ruy Lopez: Exchange Variation,white,17,do_it_now,1460,kurtbusch,1483
1893,3ExCFQGW,Rapid,resign,8,Sicilian Defense: Kan Variation,black,44,kurtbusch,1500,reiterin,1762
1894,EK9oAjsM,Rapid,resign,6,King's Gambit Accepted |  Schallopp Defense,white,33,yemintun,1937,kurtbusch,1507
1895,cuIUyWYL,Rapid,resign,11,Sicilian Defense: Najdorf |  Lipnitsky Attack,black,30,kurtbusch,1508,swarje,2364
1896,I3qHaFFL,Rapid,mate,1,Van't Kruijs Opening,black,46,jorbas12,1319,kurtbusch,1480
1897,XaLEM6K6,Rapid,mate,9,Ruy Lopez: Morphy Defense,black,42,kurtbusch,1486,nagyjanos7777,2125
1898,zyYqMNVY,Rapid,resign,6,Mikenas Defense: Cannstatter Variation,black,90,mermeladadeperlas,1734,kurtbusch,1402
1899,Kk4naeFI,Rapid,resign,4,Sicilian Defense: Jalalabad Variation,white,65,kwondmitrii,1915,behrooz36tehran,1835
1900,vRXfyBLl,Rapid,resign,6,Queen's Gambit Declined: Normal Defense,black,76,behrooz36tehran,1853,maxgary59200,1595
1901,cmLhlsBK,Rapid,mate,4,Queen's Pawn Game: Anti-Torre,white,69,mouthpocketdevourer,2340,behrooz36tehran,1857
1902,KS7FNfkG,Rapid,resign,6,Giuoco Piano,black,48,fzebral,1798,behrooz36tehran,1848
1903,wvExJmBs,Rapid,resign,7,Nimzo-Indian Defense: Leningrad Variation,black,66,behrooz36tehran,1850,boberarena,2192
1904,lalAtqXZ,Rapid,resign,10,Queen's Gambit Declined: Exchange Variation |  Positional Variation,black,72,behrooz36tehran,1862,mickaelr,1846
1905,xlMLlebD,Rapid,mate,6,Giuoco Piano,black,62,wolf2875,1788,behrooz36tehran,1853
1906,jIghrahe,Rapid,resign,7,Nimzo-Indian Defense: Leningrad Variation,white,69,behrooz36tehran,1846,amaks,1719
1907,IE1vo4dX,Rapid,resign,5,Queen's Gambit Accepted: Old Variation,black,70,jeddeh,1551,behrooz36tehran,1842
1908,aODLTTGV,Rapid,mate,2,Owen Defense,black,56,behrooz36tehran,1852,tjwpdl,1879
1909,xxNfjMHi,Rapid,resign,8,Queen's Gambit Accepted: Central Variation |  Rubinstein Defense |  Yefimov Gambit,black,170,mvl9000,1819,behrooz36tehran,1889
1910,XwXKKRgH,Rapid,resign,8,King's Indian Defense: Six Pawns Attack,white,111,behrooz36tehran,1880,cassioparov,1803
1911,uPzqP2FV,Rapid,outoftime,7,Queen's Gambit Accepted: Normal Variation,black,160,nimeni21,1935,behrooz36tehran,1867
1912,tcldEfFZ,Rapid,resign,5,Dutch Defense: Queen's Knight Variation,black,108,behrooz36tehran,1879,oltrivor,1841
1913,Pzz9Gc9Q,Rapid,resign,3,Queen's Pawn Game: Zukertort Variation,white,73,teddyhh,2231,behrooz36tehran,1882
1914,ewxjkJOT,Rapid,resign,2,Queen's Pawn Game,black,66,mohammadtayyebi,1850,behrooz36tehran,1871
1915,tWOp5Xrm,Rapid,mate,2,Modern Defense,white,77,behrooz36tehran,1870,jcgs88,1412
1916,186UEYVk,Rapid,mate,5,Center Game: Kieseritzky Variation #2,white,59,ronniak2,1949,behrooz36tehran,1879
1917,stvJGhal,Rapid,resign,4,Queen's Gambit Accepted,black,97,cantaloop,1324,behrooz36tehran,1878
1918,82ivBVh7,Rapid,resign,3,King's Pawn Game: Leonardis Variation,black,62,behrooz36tehran,1889,japcan,1907
1919,kJwtZMT4,Rapid,outoftime,6,King's Gambit Accepted |  Bishop's Gambit |  Maurian Defense,black,76,rex123,1708,behrooz36tehran,1887
1920,akxVQ1pj,Rapid,mate,12,Italian Game: Evans Gambit |  Pierce Defense,white,67,anjumskhan,1841,behrooz36tehran,1900
1921,jbcrVMhU,Rapid,outoftime,3,Queen's Pawn Game: Zukertort Variation,white,3,oceannnn,1375,brorael357,1332
1922,UabINQ9F,Rapid,mate,4,Robatsch (Modern) Defense,white,77,brorael357,1318,bintxenzo,1395
1923,FC1RzqO0,Rapid,resign,5,Sicilian Defense: Closed Variation |  Chameleon Variation,black,70,brorael357,1331,taylantrc,1289
1924,NsDNnKKA,Rapid,resign,4,Englund Gambit Declined |  Reversed Krebs,black,39,thearchistratege,1254,brorael357,1322
1925,nAFxszYC,Rapid,mate,6,French Defense: Advance Variation #4,white,63,brorael357,1309,jermius,1336
1926,NUyvOcew,Rapid,outoftime,3,King's Pawn Game: Leonardis Variation,white,47,ddiaz19,1326,brorael357,1321
1927,6lJ8uXQ9,Rapid,mate,3,French Defense: Normal Variation,white,29,brorael357,1308,fsolano,1339
1928,0DfCvanp,Rapid,resign,2,Horwitz Defense,white,41,nathanpolishop,1285,brorael357,1321
1929,KtIBNyPW,Rapid,mate,3,Queen's Pawn Game: Zukertort Variation,black,48,vazibon,1270,brorael357,1322
1930,jmZDoRr6,Rapid,mate,6,French Defense: Advance Variation #4,black,38,brorael357,1327,maniuk,1542
1931,d1YBFVRp,Rapid,mate,7,Italian Game: Giuoco Pianissimo,black,46,brorael357,1328,tanphatls987,1978
1932,sGS3Ggr9,Rapid,mate,2,Scandinavian Defense,white,67,acustic,1550,brorael357,1321
1933,EwxVkyW0,Rapid,resign,2,Owen Defense,black,48,brorael357,1322,sorethea,1836
1934,gvGYffbv,Rapid,resign,7,Center Game: Hall Variation,black,12,brorael357,1328,rocket45,1498
1935,kvdSJ1Uv,Rapid,outoftime,5,Philidor Defense #3,black,10,ifonlyicantouchastar,1358,brorael357,1315
1936,hquBhRBh,Rapid,outoftime,5,Philidor Defense,black,30,brorael357,1319,msdjovanov,1633
1937,mzbjFWVu,Rapid,resign,5,French Defense: Advance Variation #3,black,48,brorael357,1330,ang3l-doz3,1345
1938,0fg2R7L5,Rapid,resign,6,Italian Game: Anti-Fried Liver Defense,black,18,brorael357,1343,artlncln66,1369
1939,c0fNR2oA,Rapid,mate,5,Philidor Defense,white,13,sld1975,1335,brorael357,1355
1940,FIolUvJT,Rapid,resign,3,King's Gambit,black,62,ptiphilou,1140,brorael357,1349
1941,FFYyj8Er,Rapid,resign,7,Italian Game: Giuoco Pianissimo,black,38,brorael357,1350,vladimir007,1938
1942,MbpgeF2I,Rapid,outoftime,4,English Opening: Agincourt Defense #2,white,27,ravago,1360,brorael357,1362
1943,ut61FwwT,Rapid,resign,8,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,white,49,cuello,1783,brorael357,1364
1944,KAnW0Zjf,Rapid,resign,5,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,black,36,brorael357,1368,sosnovsky,1635
1945,mOttSkCs,Rapid,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,black,36,brorael357,1370,alnimur,1838
1946,3K5kYPO8,Rapid,resign,1,Hungarian Opening,black,1,serik-astana,1464,brorael357,1355
1947,rsgQk480,Rapid,resign,5,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,white,49,brorael357,1341,vrokh,1424
1948,35KwPzRM,Rapid,resign,6,King's Gambit Accepted |  MacLeod Defense,white,37,pes2016,1819,brorael357,1345
1949,eKq8d8ce,Rapid,mate,4,King's Knight Opening: Normal Variation,white,95,brorael357,1324,modestovic,1795
1950,IBag6UPi,Rapid,resign,4,King's Pawn Game: Damiano Defense,white,17,brorael357,1318,viciouspariah,1169
1951,9328ZKby,Rapid,mate,5,Philidor Defense #3,white,23,helmawan97,1743,brorael357,1320
1952,BhJuKOZS,Rapid,mate,5,King's Gambit Accepted |  Polerio Gambit,black,118,deez2nuts,1329,brorael357,1308
1953,CrQ4HxKE,Rapid,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,black,12,brorael357,1317,ngykly94,1392
1954,heaDbzar,Rapid,resign,5,Philidor Defense #3,white,41,brorael357,1309,igorjan1983,1213
1955,OyDuJ1Cz,Rapid,resign,2,Pirc Defense #4,black,16,brorael357,1321,thc228,1259
1956,XJ9s4FNH,Rapid,outoftime,2,Scandinavian Defense,black,2,brorael357,1336,mnawdirqifuat,1516
1957,joGFmaEx,Rapid,resign,4,Elephant Gambit,white,35,drhilal,1375,brorael357,1346
1958,YI9iirSM,Rapid,resign,4,Elephant Gambit,white,9,levdor,1398,brorael357,1355
1959,OyQkHBIB,Rapid,mate,4,Bishop's Opening: Berlin Defense,white,81,brorael357,1346,skinner90,1295
1960,tYjmcbT8,Rapid,outoftime,4,Philidor Defense #2,white,55,gasperlk,1351,brorael357,1357
1961,8c1sF2CM,Classical,outoftime,2,King's Pawn Game,black,2,sveenemand,1039,canturkoguz,1161
1962,wX3EQAPu,Classical,resign,1,Van't Kruijs Opening,black,2,sveenemand,1055,poshgirl,1280
1963,rVHJzpo8,Rapid,resign,1,Van't Kruijs Opening,black,8,sveenemand,1086,sergik91,1148
1964,LtakuRwC,Rapid,mate,1,Van't Kruijs Opening,black,62,sveenemand,1091,krluch,1958
1969,3jaOrAPh,Blitz,resign,1,Polish Opening,white,5,sharkawy92,1674,sveenemand,1095
1970,2Oki1TZT,Rapid,resign,4,Rat Defense: Small Center Defense,white,15,alexx1999,1907,sveenemand,1095
1971,Ry7WqOgZ,Rapid,mate,1,Van't Kruijs Opening,black,26,sveenemand,1185,quintinator,1171
1972,Z7JqMQzu,Rapid,mate,1,Van't Kruijs Opening,black,38,sveenemand,1193,antony056,1636
1973,9MpjI8xF,Blitz,mate,3,Old Indian Defense,white,69,sudorous,1733,sveenemand,1199
1974,b5lyUYiv,Classical,mate,1,Van't Kruijs Opening,black,44,sveenemand,1236,zzhdan,1373
1976,CFPz3QHX,Blitz,mate,1,Van't Kruijs Opening,black,64,sveenemand,1264,kshaz,1506
1978,de8kkad4,Classical,resign,1,Nimzo-Larsen Attack,white,2,sneaky_bugger,1765,tactical_bishop,1234
1979,yvqpdUQE,Classical,mate,2,Englund Gambit,black,26,tactical_bishop,1246,sneaky_bugger,1753
1980,dQCCZY4f,Classical,resign,1,Hungarian Opening,white,12,sneaky_bugger,1739,tactical_bishop,1260
1981,8zGwL053,Classical,resign,1,Nimzo-Larsen Attack,black,14,tactical_bishop,1279,sneaky_bugger,1720
1982,2QYrX7bz,Classical,mate,2,Zukertort Opening: Queen's Gambit Invitation,white,73,sneaky_bugger,1694,tactical_bishop,1305
1983,QGXLgc6L,Classical,resign,1,Nimzo-Larsen Attack,white,3,sneaky_bugger,1654,tactical_bishop,1345
1984,J62F4oVs,Classical,resign,3,French Defense: Normal Variation,black,6,tactical_bishop,1423,sneaky_bugger,1576
1985,M1zbHN7r,Classical,draw,3,Benoni Defense: Benoni Gambit Accepted,draw,26,sneaky_bugger,1662,tactical_bishop,1337
1986,i4dYtT5Z,Rapid,resign,2,Horwitz Defense,black,3,tactical_bishop,1500,sneaky_bugger,1500
1998,D9ojmq85,Blitz,mate,4,Queen's Pawn Game #3,black,84,mimirilinguis,1026,angel2006,1864
2003,EN6icCh9,Rapid,resign,2,Scandinavian Defense,white,54,juandavidcol,1145,mimirilinguis,1040
2004,cTVwQAiH,Blitz,mate,3,Queen's Pawn Game #2,black,64,mimirilinguis,1043,arbren,1539
2005,Mixsmun3,Blitz,mate,3,English Opening: King's English Variation |  Reversed Sicilian,white,73,tbajedrez2017,1878,mimirilinguis,1043
2006,f8Irc42M,Rapid,mate,5,Philidor Defense,white,171,monchuchak,1666,mimirilinguis,1044
2007,WnW6BkKp,Blitz,mate,4,Bishop's Opening: Philidor Counterattack,white,13,jzfloyd,1856,mimirilinguis,1045
2008,NUxCVtS8,Blitz,outoftime,1,Kadas Opening,black,14,homesteadpost,1382,mimirilinguis,1009
2009,zHLyaVIM,Blitz,resign,3,French Defense: King's Indian Attack,black,72,sanskar99,1547,mimirilinguis,971
2012,cYQNRZU8,Rapid,resign,4,French Defense,black,21,mimirilinguis,981,eddie10,1181
2013,C9t9CsHd,Rapid,resign,3,King's Pawn Game: King's Head Opening #2,black,49,mimirilinguis,982,alizali,1700
2014,rVNCsu7X,Rapid,mate,5,Philidor Defense #3,white,81,georgezipp,1700,mimirilinguis,982
2017,zKnI08sI,Rapid,resign,4,King's Pawn Game: Busch-Gass Gambit,black,31,chicago_chess,1371,alexander1974,1457
2018,mG08UIle,Rapid,resign,10,Ruy Lopez: Morphy Defense |  Graz Variation,white,39,rahul1903,1883,chicago_chess,1373
2019,A1hhaRTf,Rapid,resign,4,King's Pawn Game: Busch-Gass Gambit,white,60,chicago_chess,1344,usst,1696
2020,ypgpDIf0,Rapid,resign,6,Sicilian Defense #2,black,52,chicago_chess,1348,anopows,1725
2021,U7OdyrQS,Rapid,resign,8,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,white,35,segentaralam,1863,chicago_chess,1349
2022,jrLrV447,Rapid,mate,6,Ruy Lopez: Classical Variation,black,24,fatugi,1460,chicago_chess,1327
2023,xEyEg682,Rapid,resign,1,Kadas Opening,white,19,artgalai11,1338,chicago_chess,1344
2024,5RkKF0NI,Rapid,resign,2,Scandinavian Defense,black,34,chicago_chess,1359,spiran,1411
2025,LNWqo262,Rapid,resign,6,King's Gambit Accepted |  MacLeod Defense,white,13,yory21,1829,chicago_chess,1361
2026,HCvz5ME2,Rapid,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,black,30,chicago_chess,1365,vanz123,1708
2027,Ktcr0Vwb,Rapid,resign,9,Sicilian Defense: Kan Variation |  Knight Variation,black,94,chicago_chess,1366,pavvell,2301
2028,x1WpDqIT,Rapid,resign,5,Irish Gambit,black,6,rinat_raf,1254,chicago_chess,1353
2029,bnwpWJpH,Rapid,mate,4,Sicilian Defense: French Variation,black,64,chicago_chess,1369,tofol,1408
2030,KvvLSSSf,Rapid,mate,8,Italian Game: Giuoco Pianissimo |  Normal,white,15,draftspro,1344,chicago_chess,1390
2031,7ldSTg4s,Rapid,mate,5,Scotch Game,white,15,joueetnuit,1512,chicago_chess,1403
2032,O1IY5iRx,Rapid,mate,11,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,black,58,chicago_chess,1405,ibonuribeetxebarria,2016
2033,7cSVPQmP,Rapid,resign,5,Philidor Defense #3,black,66,chicago_chess,1412,patroclos1936,1679
2034,VWljc6BL,Rapid,resign,3,French Defense: Normal Variation,black,19,hernype,1479,chicago_chess,1387
2035,C56iS8Oi,Rapid,mate,2,Horwitz Defense,white,39,slickmate,1889,chicago_chess,1389
2036,tg2xFDRf,Rapid,resign,6,Giuoco Piano,black,37,chicago_chess,1392,rudiramawulan,1816
2037,NFOesFXB,Rapid,mate,5,King's Gambit Accepted |  King's Knight Gambit,white,29,ruufseir,1817,chicago_chess,1396
2038,YnvQSCVl,Rapid,mate,5,Italian Game,black,22,mr_nice,1760,chicago_chess,1358
2039,ETncDNmI,Rapid,resign,7,Italian Game: Giuoco Pianissimo,black,50,chicago_chess,1360,milchvo,1873
2040,vf6HlMqL,Rapid,resign,4,Sicilian Defense: Old Sicilian,black,56,chicago_chess,1383,justlin,1352
2041,ipabyOYy,Rapid,mate,5,Van Geet Opening: Napoleon Attack,black,30,fulanomengano,1536,chicago_chess,1350
2042,otzF433Q,Rapid,resign,5,Caro-Kann Defense: Maroczy Variation,black,34,chicago_chess,1356,chess_scout,1708
2043,sq7F7ZpV,Rapid,resign,8,Four Knights Game: Italian Variation,black,58,chicago_chess,1376,hahahahnoob,1418
2044,AKrckciP,Rapid,mate,9,Sicilian Defense: Paulsen Variation |  Normal Variation,black,76,chicago_chess,1333,hcm10,1876
2045,31HeWxbR,Rapid,draw,8,Ruy Lopez: Morphy Defense |  Caro Variation,draw,28,clownish,1313,chicago_chess,1335
2046,Vp5Vsg75,Rapid,resign,8,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,black,36,chicago_chess,1349,clemens90,1534
2047,3n65to6a,Rapid,resign,11,Ruy Lopez: Berlin Defense |  Minckwitz Variation,white,33,sayednaser,2086,chicago_chess,1350
2048,75zU6s1D,Rapid,resign,10,Italian Game: Two Knights Defense |  Polerio Defense,black,44,chicago_chess,1370,hephestus,1469
2049,UZYRRGay,Rapid,resign,4,Sicilian Defense: Old Sicilian,black,50,chicago_chess,1406,pluto21,1321
2050,cDXdgKyl,Rapid,resign,4,Sicilian Defense: Hyperaccelerated Dragon,black,14,chicago_chess,1410,wissamram,1882
2051,eDglH4YG,Rapid,resign,3,Queen's Pawn Game #2,white,59,kabylgali,1241,chicago_chess,1460
2052,4KOwDjTj,Rapid,outoftime,3,King's Pawn Game: Wayward Queen Attack,black,68,mekri,1370,chicago_chess,1425
2053,My5gSoq6,Rapid,resign,5,Philidor Defense #3,white,35,chicago_chess,1384,mekri,1380
2054,EjdSFutD,Rapid,resign,5,Scotch Game,white,65,matan_13,1435,chicago_chess,1429
2055,e5jiGflb,Rapid,mate,8,Scotch Game: Scotch Gambit |  Dubois Reti Defense,white,59,shazanmj,1469,chicago_chess,1485
2056,ybHQ1bEb,Rapid,draw,3,Bishop's Opening,draw,61,chicago_chess,1494,herbert125,1433
2057,IV2udg8z,Rapid,resign,3,Nimzowitsch Defense |  Declined Variation,black,45,chicago_chess,1555,avaysberg,1607
2058,za7xRg8J,Rapid,mate,3,King's Pawn Opening: 2.b3,black,56,jefferies123,1437,chicago_chess,1475
2059,HKFzYXc8,Rapid,resign,5,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,black,25,tramputin,1346,chicago_chess,1361
2060,k8zlIvTk,Blitz,mate,5,Richter-Veresov Attack,black,86,wpao,1393,islam01,1357
2061,PASkdsQk,Blitz,resign,6,Center Game: Normal Variation,black,68,islam01,1368,wpao,1381
2062,iHrIDweF,Blitz,resign,3,Caro-Kann Defense,black,100,islam01,1375,sommer2130,1529
2063,ZHUhrqsa,Blitz,mate,4,Scandinavian Defense: Mieses-Kotroc Variation,white,57,emil3003,1590,islam01,1380
2064,WkdmzPn9,Blitz,outoftime,5,Scotch Game,white,21,islam01,1371,freddyfufu,1291
2065,rtM7smp6,Blitz,resign,4,Queen's Pawn Game: Anti-Torre,black,54,chesster_nut,1135,islam01,1366
2066,baqxjkS7,Blitz,mate,4,Scandinavian Defense: Mieses-Kotroc Variation,white,145,truten56,1741,islam01,1371
2067,Pab86HWB,Blitz,resign,2,English Opening: Symmetrical Variation,white,113,islam01,1363,ego1947,1250
2068,tFAkIYh6,Blitz,mate,5,Center Game,black,46,islam01,1347,zahirihaz,1800
2069,sEonT8J6,Blitz,mate,6,Center Game: Normal Variation,black,66,islam01,1349,baran-41,1832
2070,3K5X0MjK,Blitz,mate,7,Nimzowitsch Defense: Kennedy Variation |  Paulsen Attack,white,75,islam01,1343,hr_nieman,1165
2071,5W6MsfHA,Blitz,resign,4,Alekhine Defense: Scandinavian Variation,white,51,joc29,1326,islam01,1355
2072,4POZ3jkv,Blitz,resign,3,Center Game #2,black,84,islam01,1354,cocinda,1423
2073,JCwwpym8,Blitz,mate,2,Hungarian Opening: Indian Defense,white,47,isik645,1635,islam01,1358
2074,nCx7fqQ9,Blitz,mate,7,Center Game: Hall Variation,black,60,wassenaar,1540,islam01,1341
2075,EIbZ3pwa,Rapid,resign,6,Nimzowitsch Defense: Breyer Variation,white,89,islam01,1329,pauli123,1358
2076,rIg6CXFI,Rapid,mate,8,Four Knights Game: Double Spanish,black,104,islam01,1331,hido,1746
2077,cKuMOXoJ,Rapid,mate,4,Scandinavian Defense: Mieses-Kotroc Variation,white,51,islam01,1321,sualan,1267
2078,4UvGTGtu,Rapid,resign,4,Scandinavian Defense: Mieses-Kotroc Variation,black,44,islam01,1334,sualan,1277
2079,b34PshjJ,Rapid,mate,4,Scandinavian Defense: Mieses-Kotroc Variation,white,107,islam01,1324,sualan,1280
2080,c5C1WiVk,Rapid,resign,1,Polish Opening,white,49,horsesonfire,1368,islam01,1334
2081,IsURyOrY,Rapid,mate,4,Rat Defense: Small Center Defense,black,100,islam01,1340,bchron,1548
2082,wDll6agA,Rapid,resign,3,French Defense: Knight Variation,black,110,islam01,1348,at70,1460
2083,XSpEJl5F,Rapid,mate,3,Nimzowitsch Defense: Pseudo-Spanish Variation,white,151,islam01,1335,re3eeneq,1371
2084,OU0oJy07,Rapid,mate,6,Center Game: Normal Variation,black,30,islam01,1345,kazikkizak,1400
2085,HaHAEpZ2,Rapid,mate,9,Four Knights Game: Spanish Variation |  Rubinstein Variation Accepted,white,59,islam01,1341,loewy,1056
2086,cjuA0FWm,Rapid,mate,6,Ruy Lopez: Berlin Defense #2,white,43,vassileskii,1376,islam01,1351
2087,TBMWCdR3,Rapid,outoftime,6,Center Game: Normal Variation,white,85,islam01,1337,twenty90,1523
2088,no2N9wCA,Rapid,resign,4,King's Pawn Game: McConnell Defense,white,60,andeng87,1313,islam01,1349
2089,gq9IAOhL,Rapid,mate,7,Nimzowitsch Defense: Kennedy Variation |  Keres Attack,black,44,islam01,1359,fonty1017,1391
2090,6LwSuMEs,Rapid,resign,4,Vienna Game: Max Lange Defense,black,80,gersand,1216,islam01,1352
2091,FeAUHZYC,Rapid,resign,1,Hungarian Opening,white,40,ejweibel,1160,islam01,1369
2092,cF47WmFE,Rapid,mate,4,Scandinavian Defense: Mieses-Kotroc Variation,black,102,asinusumut,1374,islam01,1357
2093,Jy3yKVMj,Rapid,mate,4,Creepy Crawly Formation: Classical Defense,black,34,islam01,1369,asinusumut,1364
2094,StZdmj4v,Rapid,resign,3,Center Game #2,black,72,islam01,1373,gornyak,1639
2095,oFMcSk2K,Rapid,resign,7,Italian Game: Two Knights Defense |  Knight Attack,white,41,benemar,1468,islam01,1381
2096,olJiccET,Rapid,mate,8,Modern Defense: Two Knights Variation |  Suttles Variation,black,84,islam01,1385,olhovivo,1670
2097,GThi2Edw,Rapid,mate,6,Scandinavian Defense: Main Line,black,36,islam01,1392,rerecursing,1549
2098,czRykULH,Rapid,mate,4,Scandinavian Defense: Mieses-Kotroc Variation,white,179,rafpep17,1303,islam01,1406
2099,hDA2Lbd8,Rapid,mate,3,Vienna Game,white,27,islam01,1398,rafpep17,1312
2100,EWgHhhZ1,Rapid,mate,4,Elephant Gambit,white,39,rafpep17,1297,islam01,1413
2101,28YiE76s,Rapid,resign,3,Sicilian Defense: Smith-Morra Gambit #2,white,57,islam01,1400,treegert90,1529
2102,O9OzSsDg,Rapid,draw,3,Sicilian Defense: Smith-Morra Gambit #2,draw,127,islam01,1398,vit216,1465
2103,APqbSXoT,Rapid,mate,6,Center Game: Normal Variation,black,68,islam01,1403,avolt,1613
2104,lwE6EZFn,Blitz,mate,5,Center Game,black,68,islam01,1408,jimy44,1628
2105,H7LX9jip,Blitz,mate,6,Center Game: Normal Variation,black,56,islam01,1419,artemychbutchenko,1449
2106,auHFTCk1,Blitz,mate,2,Zukertort Opening: Queen's Gambit Invitation,black,96,islam01,1432,can007,1382
2107,fmXRBWyv,Classical,resign,6,Ruy Lopez: Steinitz Defense,white,97,kardoph,1444,ecstasydrug,1476
2110,kC52dvrn,Rapid,mate,6,Colle System,black,56,ecstasydrug,1479,majid1969,1806
2111,d7DZCgrC,Classical,resign,8,Queen's Gambit Accepted: Normal Variation |  Traditional System,white,39,giselher,1740,ecstasydrug,1485
2112,Rwnbibv3,Classical,resign,3,Queen's Pawn Game #2,white,39,lordaza,1581,ecstasydrug,1495
2113,6Vf0vP41,Rapid,resign,4,Queen's Gambit Declined,white,19,danilovikk,1597,ecstasydrug,1504
2114,Al14IEgI,Classical,resign,6,Ruy Lopez: Steinitz Defense,white,143,paul1991,1684,ecstasydrug,1511
2115,cAsyF7Yr,Rapid,resign,4,Queen's Gambit Refused: Marshall Defense,white,23,h0l4nd3s,1579,ecstasydrug,1522
2116,31MIIMpp,Classical,resign,5,Philidor Defense #3,white,118,ecstasydrug,1502,vladkan,1695
2117,4HalwSU0,Rapid,resign,4,Queen's Pawn Game: Chigorin Variation,black,34,ecstasydrug,1507,federico16,1757
2118,HKdqLD9B,Rapid,resign,8,Four Knights Game: Italian Variation,white,55,branxo15,1605,ecstasydrug,1517
2120,Gff1fDGw,Rapid,resign,4,English Opening: Anglo-Indian Defense |  Scandinavian Defense,black,54,ecstasydrug,1547,kanabisss,1626
2121,gf71MGs5,Rapid,resign,3,King's Pawn Game: Leonardis Variation,white,11,gougoutte,1353,ecstasydrug,1568
2122,XLpDtjdg,Rapid,resign,4,Queen's Pawn Game: Chigorin Variation,black,18,ecstasydrug,1589,penber,1386
2123,7jQbWlnz,Rapid,resign,8,Scotch Game: Classical Variation,white,11,penber,1369,ecstasydrug,1611
2124,yLyre2FB,Blitz,resign,6,Ruy Lopez: Steinitz Defense,white,117,kaisen101,1721,ecstasydrug,1621
2125,vV7M4rwA,Blitz,mate,2,Zukertort Opening: Queenside Fianchetto Variation,black,40,ecstasydrug,1635,sickboy74,1631
2126,J5hsTofe,Rapid,mate,9,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,black,38,kejslazaj,1533,ecstasydrug,1624
2127,7ZnAbft2,Rapid,resign,3,Queen's Pawn Game: Zukertort Variation,black,88,ecstasydrug,1633,lev_chistov62,1777
2128,c0JT8T9l,Blitz,resign,3,Zukertort Opening: Tennison Gambit,black,62,ecstasydrug,1649,jumbotron445,1606
